Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-164618@CP
Wafer number	04
Date	2025/03/12
Time	16:49:16

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
226	8	19	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.93210E-009	1.50000E-009	4.77800E-010	3.46150E+000	7.76609E+002	7.78217E+002	1.60830E+000	5.76299E-001	8.01000E-001	1.56210E-009	1.82200E-009	2.24800E-010
228	6	19	1	1.35000E-002	-2.80000E-003	-3.10000E-003	3.27870E-009	1.70000E-009	2.17330E-009	3.50000E+000	7.68811E+002	7.70750E+002	1.93950E+000	5.66139E-001	8.02900E-001	2.08900E-009	1.82440E-009	7.40100E-010
230	6	21	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.22020E-009	1.50000E-009	4.45910E-009	3.54090E+000	7.25543E+002	7.28612E+002	3.06910E+000	5.81229E-001	8.04600E-001	1.50120E-009	1.78220E-009	8.05600E-010
234	8	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.77990E-009	1.70000E-009	2.62300E-010	3.45920E+000	7.84674E+002	7.86331E+002	1.65640E+000	5.70845E-001	7.99600E-001	1.83610E-009	1.68620E-009	1.37710E-009
238	10	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.12650E-009	1.70000E-009	2.47310E-009	3.46640E+000	7.72773E+002	7.74111E+002	1.33860E+000	5.81356E-001	8.00400E-001	1.50590E-009	1.66280E-009	1.04920E-009
242	12	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.05160E-009	1.80000E-009	1.42390E-009	3.46540E+000	7.64036E+002	7.65463E+002	1.42660E+000	5.86752E-001	8.00400E-001	1.69090E-009	1.91800E-009	1.37710E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.73070E-009	1.40000E-009	1.76110E-009	3.44870E+000	7.65133E+002	7.66719E+002	1.58570E+000	5.80758E-001	8.00500E-001	1.70260E-009	1.95320E-009	1.79860E-009
250	16	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.53870E-009	1.70000E-009	5.90200E-010	3.43710E+000	7.66443E+002	7.67951E+002	1.50780E+000	5.76801E-001	7.99800E-001	1.54330E-009	1.82670E-009	8.43000E-011
254	18	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.53170E-009	1.50000E-009	7.02600E-010	3.46180E+000	7.72345E+002	7.73807E+002	1.46180E+000	5.81607E-001	8.00300E-001	1.51760E-009	1.82910E-009	1.25530E-009
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.29040E-009	1.90000E-009	2.81000E-011	3.46430E+000	7.69228E+002	7.70834E+002	1.60560E+000	5.77595E-001	8.00600E-001	1.59250E-009	1.86890E-009	1.17100E-009
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.24360E-009	1.60000E-009	5.31150E-009	3.46590E+000	7.82997E+002	7.84555E+002	1.55820E+000	5.74551E-001	8.00700E-001	1.52460E-009	1.63000E-009	1.41450E-009
269	22	23	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.55510E-009	1.80000E-009	8.43100E-010	3.46030E+000	7.86869E+002	7.88849E+002	1.97990E+000	5.63979E-001	7.99800E-001	1.69790E-009	1.77280E-009	4.77800E-010
273	20	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.28810E-009	1.60000E-009	3.84100E-010	3.45430E+000	7.76760E+002	7.78288E+002	1.52850E+000	5.79426E-001	8.00500E-001	1.60420E-009	1.92980E-009	4.49700E-010
277	18	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.52930E-009	1.70000E-009	2.07030E-009	3.45990E+000	7.72456E+002	7.74225E+002	1.76930E+000	5.81144E-001	8.00000E-001	1.46370E-009	1.81030E-009	1.17100E-009
281	16	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.15700E-009	1.70000E-009	3.37200E-010	3.44940E+000	7.65479E+002	7.66979E+002	1.50050E+000	5.85093E-001	7.99700E-001	1.42620E-009	1.81730E-009	1.17100E-009
285	14	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.52460E-009	1.80000E-009	1.16160E-009	3.44160E+000	7.64761E+002	7.66367E+002	1.60620E+000	5.88108E-001	8.00600E-001	1.68850E-009	1.72130E-009	7.02600E-010
289	12	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.52460E-009	1.80000E-009	1.64870E-009	3.45450E+000	7.62874E+002	7.64424E+002	1.54960E+000	5.90646E-001	8.00300E-001	1.53870E-009	1.52460E-009	5.62000E-011
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.96960E-009	1.70000E-009	6.08900E-010	3.44670E+000	7.75875E+002	7.77420E+002	1.54510E+000	5.80827E-001	7.99100E-001	1.66980E-009	1.64870E-009	1.46140E-009
297	8	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.71900E-009	2.00000E-009	1.09600E-009	3.46000E+000	7.83698E+002	7.85852E+002	2.15350E+000	5.62164E-001	7.99300E-001	1.70730E-009	1.69320E-009	1.43330E-009
299	8	25	1	1.34000E-002	-2.90000E-003	-3.20000E-003	3.67920E-009	1.50000E-009	6.27600E-010	3.49350E+000	7.63581E+002	7.66537E+002	2.95540E+000	5.69153E-001	8.01400E-001	1.92040E-009	1.66980E-009	3.18500E-010
303	10	25	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.50590E-009	1.80000E-009	9.08700E-010	3.45080E+000	7.88539E+002	7.89785E+002	1.24540E+000	5.64560E-001	7.99500E-001	1.72840E-009	1.65110E-009	7.49000E-011
307	12	25	1	1.32000E-002	-2.80000E-003	-3.10000E-003	5.07500E-009	1.80000E-009	5.90200E-010	3.44830E+000	7.77442E+002	7.78970E+002	1.52710E+000	5.87174E-001	8.00100E-001	1.69790E-009	1.86650E-009	1.15220E-009
311	14	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.05860E-009	1.70000E-009	1.84540E-009	3.44370E+000	7.72439E+002	7.73983E+002	1.54490E+000	5.94461E-001	8.00800E-001	1.70490E-009	1.68620E-009	1.21780E-009
315	16	25	1	1.32000E-002	-2.70000E-003	-2.90000E-003	4.56440E-009	1.60000E-009	1.92980E-009	3.45260E+000	7.75509E+002	7.77176E+002	1.66630E+000	5.89341E-001	8.00400E-001	1.48710E-009	1.89460E-009	1.28340E-009
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.64410E-009	1.50000E-009	2.22020E-009	3.46370E+000	7.80197E+002	7.82140E+002	1.94350E+000	5.81460E-001	8.00300E-001	1.54570E-009	1.92270E-009	7.86900E-010
323	20	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.20850E-009	1.50000E-009	2.52930E-009	3.45000E+000	7.85501E+002	7.87636E+002	2.13480E+000	5.71186E-001	7.99200E-001	1.57380E-009	1.71900E-009	8.52500E-010
333	18	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.70960E-009	1.70000E-009	3.46600E-010	3.46430E+000	7.86556E+002	7.88724E+002	2.16820E+000	5.61989E-001	7.99500E-001	1.44260E-009	1.75650E-009	9.64900E-010
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.88530E-009	1.80000E-009	5.99500E-010	3.45880E+000	7.86920E+002	7.89007E+002	2.08710E+000	5.75726E-001	8.00800E-001	1.67920E-009	1.76110E-009	1.13350E-009
341	14	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.72600E-009	1.70000E-009	2.44500E-009	3.44740E+000	7.85506E+002	7.87993E+002	2.48720E+000	5.79571E-001	8.00600E-001	1.56440E-009	2.05390E-009	1.40500E-010
345	12	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.26230E-009	1.60000E-009	1.46140E-009	3.45580E+000	7.85203E+002	7.85356E+002	1.52900E-001	5.64135E-001	7.99400E-001	1.52230E-009	1.82670E-009	1.42390E-009
348	10	27	1	1.31000E-002	-2.80000E-003	-3.20000E-003	3.71200E-009	1.30000E-009	9.83600E-010	3.47740E+000	7.66301E+002	7.68675E+002	2.37400E+000	5.72489E-001	8.01600E-001	1.87120E-009	1.82670E-009	1.81730E-009

