Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-165021@CP
Wafer number	05
Date	2025/03/12
Time	16:53:19

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
222	10	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.52700E-009	1.60000E-009	4.68000E-011	3.47810E+000	7.55110E+002	7.56617E+002	1.50730E+000	5.71684E-001	8.02000E-001	1.72840E-009	1.77990E-009	1.56440E-009
226	8	19	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.84780E-009	1.70000E-009	2.24800E-010	3.47340E+000	7.74211E+002	7.75938E+002	1.72750E+000	5.71758E-001	8.01800E-001	1.40980E-009	1.64400E-009	9.46100E-010
228	6	19	1	1.35000E-002	-2.90000E-003	-3.20000E-003	4.09140E-009	1.60000E-009	3.11010E-009	3.51330E+000	7.72946E+002	7.75186E+002	2.24020E+000	5.59492E-001	8.01500E-001	1.91800E-009	2.02810E-009	8.61800E-010
230	6	21	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.25300E-009	1.40000E-009	2.29510E-009	3.56170E+000	7.38749E+002	7.42196E+002	3.44780E+000	5.69241E-001	8.04600E-001	1.59720E-009	1.40750E-009	6.37000E-010
234	8	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.73540E-009	1.70000E-009	1.40500E-010	3.47470E+000	7.78471E+002	7.80231E+002	1.75980E+000	5.66614E-001	8.01700E-001	1.83370E-009	1.71430E-009	1.89230E-009
238	10	21	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.40290E-009	1.70000E-009	3.67220E-009	3.47330E+000	7.61588E+002	7.62889E+002	1.30140E+000	5.71956E-001	8.02600E-001	1.69090E-009	2.02580E-009	2.02340E-009
242	12	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.93210E-009	1.70000E-009	4.59000E-010	3.46360E+000	7.66613E+002	7.68359E+002	1.74560E+000	5.67724E-001	8.02000E-001	1.46140E-009	1.90870E-009	1.73300E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.00010E-009	1.60000E-009	4.79442E-008	3.44370E+000	7.65332E+002	7.66695E+002	1.36250E+000	5.65766E-001	8.01000E-001	1.58780E-009	1.68620E-009	4.21550E-009
250	16	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.80100E-009	1.80000E-009	8.31482E-008	3.43450E+000	7.71804E+002	7.73499E+002	1.69560E+000	5.61469E-001	8.00700E-001	1.64170E-009	1.61830E-009	1.86420E-009
254	18	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.50120E-009	1.80000E-009	1.51760E-009	3.45980E+000	7.73086E+002	7.74617E+002	1.53180E+000	5.65649E-001	8.02300E-001	1.74940E-009	1.63470E-009	1.68620E-009
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.41690E-009	1.80000E-009	1.41450E-009	3.46260E+000	7.72880E+002	7.74393E+002	1.51370E+000	5.63746E-001	8.02100E-001	1.86890E-009	1.81030E-009	1.89230E-009
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.25530E-009	1.70000E-009	1.61130E-009	3.46510E+000	7.80638E+002	7.82145E+002	1.50690E+000	5.68426E-001	8.01900E-001	1.88990E-009	1.70020E-009	1.90170E-009
269	22	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.95550E-009	1.80000E-009	4.68000E-011	3.46250E+000	7.86963E+002	7.89078E+002	2.11530E+000	5.56075E-001	8.01700E-001	1.72130E-009	1.89230E-009	5.90200E-010
273	20	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.76120E-009	1.50000E-009	5.52700E-010	3.45390E+000	7.74528E+002	7.76069E+002	1.54100E+000	5.69432E-001	8.01800E-001	1.37240E-009	1.75410E-009	8.33700E-010
277	18	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.71670E-009	1.60000E-009	1.49900E-010	3.45460E+000	7.71950E+002	7.73525E+002	1.57540E+000	5.63263E-001	8.01800E-001	1.60420E-009	1.90170E-009	8.89900E-010
281	16	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.38650E-009	1.60000E-009	4.26230E-009	3.44330E+000	7.68911E+002	7.70323E+002	1.41170E+000	5.61890E-001	8.00800E-001	1.45200E-009	1.55500E-009	1.55500E-009
285	14	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.69790E-009	1.60000E-009	3.65340E-009	3.44390E+000	7.66406E+002	7.68014E+002	1.60800E+000	5.65495E-001	8.01700E-001	1.51060E-009	1.89230E-009	4.77800E-010
289	12	23	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.70500E-009	1.70000E-009	2.37000E-009	3.45770E+000	7.57209E+002	7.58734E+002	1.52520E+000	5.72026E-001	8.01700E-001	1.71200E-009	1.64400E-009	1.48950E-009
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.05390E-009	1.60000E-009	3.87830E-009	3.46390E+000	7.66947E+002	7.68481E+002	1.53450E+000	5.74035E-001	8.01500E-001	1.76580E-009	1.72840E-009	1.84540E-009
297	8	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.60190E-009	1.90000E-009	1.20840E-009	3.46790E+000	7.82298E+002	7.84212E+002	1.91400E+000	5.55395E-001	8.01900E-001	1.75650E-009	1.48480E-009	8.24400E-010
299	8	25	1	1.35000E-002	-2.80000E-003	-3.20000E-003	4.04690E-009	1.60000E-009	3.21310E-009	3.51860E+000	7.61125E+002	7.63853E+002	2.72770E+000	5.61111E-001	8.03500E-001	2.03050E-009	1.83840E-009	5.90200E-010
303	10	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.47080E-009	1.70000E-009	5.01170E-009	3.45770E+000	7.84396E+002	7.86275E+002	1.87820E+000	5.58492E-001	8.01600E-001	1.55740E-009	1.74940E-009	2.21080E-009
307	12	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.13350E-009	1.80000E-009	5.16160E-009	3.46090E+000	7.65737E+002	7.67361E+002	1.62420E+000	5.75377E-001	8.02000E-001	1.72600E-009	1.87590E-009	2.19210E-009
311	14	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.50360E-009	1.70000E-009	3.13820E-009	3.45290E+000	7.67140E+002	7.68666E+002	1.52540E+000	5.69513E-001	8.02100E-001	1.75880E-009	1.77750E-009	1.25530E-009
315	16	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.77520E-009	1.70000E-009	1.87400E-010	3.45280E+000	7.69031E+002	7.70855E+002	1.82400E+000	5.60341E-001	8.01500E-001	1.66040E-009	1.82910E-009	1.10540E-009
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.68860E-009	1.70000E-009	1.28340E-009	3.46320E+000	7.75797E+002	7.77859E+002	2.06200E+000	5.68963E-001	8.02500E-001	1.74470E-009	2.00000E-009	1.41450E-009
323	20	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.03980E-009	1.50000E-009	2.32320E-009	3.45050E+000	7.83117E+002	7.84655E+002	1.53850E+000	5.63792E-001	8.01300E-001	1.45670E-009	1.65580E-009	6.74500E-010
333	18	27	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.68620E-009	1.70000E-009	8.43100E-010	3.46910E+000	7.85047E+002	7.87093E+002	2.04600E+000	5.54486E-001	8.02300E-001	1.99300E-009	1.77520E-009	1.98600E-009
337	16	27	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.10540E-009	1.80000E-009	9.39305E-008	3.45880E+000	7.81660E+002	7.84258E+002	2.59860E+000	5.57500E-001	8.02700E-001	1.97430E-009	1.92980E-009	5.05900E-010
341	14	27	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.22720E-009	1.40000E-009	1.30210E-009	3.45330E+000	7.80466E+002	7.82367E+002	1.90060E+000	5.61571E-001	8.02200E-001	1.80800E-009	1.89930E-009	9.83600E-010
345	12	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.71900E-009	2.00000E-009	1.65810E-009	3.45770E+000	7.80750E+002	7.83216E+002	2.46660E+000	5.54269E-001	8.02200E-001	1.94620E-009	1.49880E-009	7.40100E-010
348	10	27	1	1.32000E-002	-2.80000E-003	-3.10000E-003	4.00940E-009	1.70000E-009	7.15700E-009	3.48890E+000	7.64045E+002	7.66675E+002	2.63030E+000	5.62944E-001	8.03200E-001	2.22020E-009	1.80560E-009	1.97660E-009

