Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163410@CP
Wafer number	01
Date	2025/03/12
Time	16:37:07

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
218	12	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.92040E-009	1.90000E-009	5.03990E-009	3.46530E+000	7.61033E+002	7.62519E+002	1.48620E+000	5.69044E-001	8.01500E-001	1.56440E-009	1.77280E-009	1.61130E-009
222	10	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.74950E-009	1.70000E-009	3.29740E-009	3.47550E+000	7.52920E+002	7.54400E+002	1.47930E+000	5.70023E-001	8.01800E-001	1.52690E-009	1.44500E-009	8.80600E-010
226	8	19	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.36300E-009	1.70000E-009	1.47070E-009	3.47610E+000	7.67411E+002	7.69150E+002	1.73850E+000	5.72420E-001	8.01900E-001	1.64400E-009	1.59720E-009	8.24400E-010
228	6	19	1	1.35000E-002	-2.90000E-003	-3.10000E-003	3.77290E-009	1.40000E-009	1.10540E-009	3.52010E+000	7.66061E+002	7.67881E+002	1.81970E+000	5.58498E-001	8.03700E-001	2.27170E-009	1.72600E-009	7.30700E-010
230	6	21	1	1.36000E-002	-2.90000E-003	-3.20000E-003	3.37940E-009	1.30000E-009	2.74480E-009	3.55020E+000	7.28468E+002	7.32917E+002	4.44910E+000	5.66782E-001	8.04700E-001	1.96960E-009	1.54330E-009	1.53630E-009
234	8	21	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.40520E-009	1.70000E-009	1.06790E-009	3.47460E+000	7.76901E+002	7.78789E+002	1.88850E+000	5.64651E-001	8.02100E-001	1.69790E-009	1.39110E-009	6.37000E-010
238	10	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.12890E-009	1.70000E-009	2.95080E-009	3.47480E+000	7.58253E+002	7.59803E+002	1.55030E+000	5.70604E-001	8.02800E-001	1.60420E-009	1.65340E-009	1.20840E-009
242	12	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	7.52230E-009	1.80000E-009	3.85010E-009	3.47330E+000	7.57543E+002	7.59269E+002	1.72560E+000	5.70536E-001	8.02500E-001	1.86180E-009	1.73540E-009	2.39810E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.96490E-009	1.50000E-009	7.31620E-009	3.46430E+000	7.60962E+002	7.62373E+002	1.41060E+000	5.66780E-001	8.01000E-001	1.65110E-009	1.63700E-009	2.90400E-010
250	16	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.23420E-009	1.80000E-009	2.80100E-009	3.45260E+000	7.63774E+002	7.65326E+002	1.55270E+000	5.63683E-001	7.99700E-001	1.80100E-009	1.70960E-009	1.75180E-009
254	18	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.85020E-009	1.70000E-009	1.75180E-009	3.47610E+000	7.69521E+002	7.71037E+002	1.51620E+000	5.66126E-001	8.02300E-001	1.68390E-009	2.00240E-009	2.08900E-009
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.09610E-009	1.40000E-009	1.13350E-009	3.47120E+000	7.66025E+002	7.67540E+002	1.51450E+000	5.64236E-001	8.01800E-001	1.54330E-009	1.50120E-009	1.34900E-009
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.39580E-009	1.70000E-009	1.92980E-009	3.46210E+000	7.79022E+002	7.80534E+002	1.51200E+000	5.66453E-001	8.02000E-001	1.74940E-009	1.76820E-009	1.64870E-009
269	22	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.91570E-009	1.70000E-009	2.90400E-010	3.46200E+000	7.84014E+002	7.85967E+002	1.95290E+000	5.57496E-001	8.01700E-001	1.74010E-009	1.81500E-009	6.83800E-010
273	20	23	1	1.32000E-002	-2.70000E-003	-2.90000E-003	5.18740E-009	1.90000E-009	9.93000E-010	3.45950E+000	7.70223E+002	7.71740E+002	1.51610E+000	5.68027E-001	8.01900E-001	1.78690E-009	1.77520E-009	1.51760E-009
277	18	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.03050E-009	1.70000E-009	2.81000E-011	3.46830E+000	7.67343E+002	7.69162E+002	1.81970E+000	5.63555E-001	8.02000E-001	1.51760E-009	1.86420E-009	2.11710E-009
281	16	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.00470E-009	1.60000E-009	2.34190E-009	3.46090E+000	7.67378E+002	7.68729E+002	1.35070E+000	5.61362E-001	8.01200E-001	1.58080E-009	1.70960E-009	8.71200E-010
285	14	23	1	1.33000E-002	-2.70000E-003	-3.00000E-003	7.39580E-009	1.80000E-009	2.62300E-010	3.46150E+000	7.62787E+002	7.64557E+002	1.77000E+000	5.66202E-001	8.02000E-001	1.79860E-009	1.80100E-009	9.18000E-010
289	12	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.30220E-009	1.60000E-009	2.33260E-009	3.46410E+000	7.53643E+002	7.55122E+002	1.47870E+000	5.70630E-001	8.02100E-001	1.51290E-009	1.88530E-009	1.82670E-009
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.57150E-009	1.60000E-009	2.75410E-009	3.45890E+000	7.62913E+002	7.64385E+002	1.47220E+000	5.72436E-001	8.01900E-001	1.54800E-009	1.95790E-009	1.46140E-009
297	8	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.32320E-009	1.70000E-009	2.90400E-009	3.46510E+000	7.79052E+002	7.81132E+002	2.07950E+000	5.54549E-001	8.02000E-001	1.49650E-009	1.67210E-009	9.27400E-010
299	8	25	1	1.34000E-002	-2.90000E-003	-3.20000E-003	4.33730E-009	1.60000E-009	4.44970E-009	3.48790E+000	7.52031E+002	7.55690E+002	3.65930E+000	5.60329E-001	8.03400E-001	2.35130E-009	1.79630E-009	8.05600E-010
303	10	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.99300E-009	1.60000E-009	8.99300E-010	3.45560E+000	7.80758E+002	7.82783E+002	2.02570E+000	5.58406E-001	8.02500E-001	1.61830E-009	1.68390E-009	1.31100E-010
307	12	25	1	1.32000E-002	-2.80000E-003	-3.00000E-003	5.89930E-009	1.60000E-009	8.24400E-010	3.46090E+000	7.61553E+002	7.63118E+002	1.56500E+000	5.74120E-001	8.02300E-001	1.50590E-009	1.76820E-009	8.33700E-010
311	14	25	1	1.31000E-002	-2.80000E-003	-3.00000E-003	6.14290E-009	1.80000E-009	4.70260E-009	3.45630E+000	7.62919E+002	7.64511E+002	1.59160E+000	5.67872E-001	8.01900E-001	1.56440E-009	1.34900E-009	5.05900E-010
315	16	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.93450E-009	1.80000E-009	1.18030E-009	3.46060E+000	7.65555E+002	7.67437E+002	1.88240E+000	5.58843E-001	8.01500E-001	1.87120E-009	1.59250E-009	2.06090E-009
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.59250E-009	1.90000E-009	2.34190E-009	3.46650E+000	7.70494E+002	7.72173E+002	1.67880E+000	5.68613E-001	8.02400E-001	1.68850E-009	1.80800E-009	1.44260E-009
323	20	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.14990E-009	1.60000E-009	3.65300E-010	3.46250E+000	7.80269E+002	7.81824E+002	1.55450E+000	5.63824E-001	8.01700E-001	1.48710E-009	1.64170E-009	4.49700E-010
333	18	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.26000E-009	1.60000E-009	1.02671E-008	3.47330E+000	7.81712E+002	7.84113E+002	2.40060E+000	5.55050E-001	8.02400E-001	1.77750E-009	2.00940E-009	1.02110E-009
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.19680E-009	1.80000E-009	3.85950E-009	3.45620E+000	7.80355E+002	7.82560E+002	2.20500E+000	5.57363E-001	8.02800E-001	1.53400E-009	1.41220E-009	1.38640E-009
341	14	27	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.42630E-009	1.80000E-009	3.20380E-009	3.45930E+000	7.79235E+002	7.81363E+002	2.12820E+000	5.59862E-001	8.02600E-001	1.63700E-009	1.88060E-009	5.52700E-010
345	12	27	1	1.32000E-002	-2.80000E-003	-3.00000E-003	5.13820E-009	1.70000E-009	2.63230E-009	3.45650E+000	7.78913E+002	7.79739E+002	8.26300E-001	5.54567E-001	8.02200E-001	1.69790E-009	1.61130E-009	7.30700E-010
348	10	27	1	1.31000E-002	-2.80000E-003	-3.10000E-003	4.03050E-009	1.70000E-009	4.60890E-009	3.48100E+000	7.58023E+002	7.60596E+002	2.57380E+000	5.62210E-001	8.03800E-001	2.10770E-009	1.72130E-009	5.15200E-010

