Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-170641@CP
Wafer number	09
Date	2025/03/12
Time	17:09:38

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
228	6	19	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.17570E-009	1.60000E-009	4.40300E-010	3.52430E+000	7.62913E+002	7.64630E+002	1.71780E+000	5.68748E-001	8.03000E-001	1.93680E-009	1.61830E-009	1.12410E-009
230	6	21	1	1.35000E-002	-2.90000E-003	-3.20000E-003	2.96490E-009	1.50000E-009	3.69090E-009	3.56900E+000	7.29277E+002	7.32154E+002	2.87650E+000	5.80644E-001	8.05400E-001	1.62060E-009	1.63940E-009	1.18970E-009
234	8	21	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.61600E-009	1.40000E-009	1.16160E-009	3.47930E+000	7.76795E+002	7.78887E+002	2.09250E+000	5.69893E-001	8.02300E-001	1.30210E-009	1.65110E-009	1.06790E-009
238	10	21	1	1.31000E-002	-2.80000E-003	-3.00000E-003	5.52930E-009	1.60000E-009	5.34000E-010	3.48170E+000	7.58011E+002	7.59777E+002	1.76580E+000	5.82319E-001	8.03000E-001	1.75410E-009	1.66040E-009	6.93200E-010
242	12	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.98130E-009	1.70000E-009	2.86650E-009	3.47960E+000	7.50770E+002	7.52486E+002	1.71570E+000	5.83040E-001	8.02600E-001	1.63000E-009	1.67450E-009	3.09100E-010
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.32560E-009	1.50000E-009	1.04825E-008	3.45890E+000	7.63771E+002	7.65306E+002	1.53510E+000	5.75808E-001	8.01800E-001	1.51760E-009	1.76350E-009	1.96720E-009
250	16	21	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.46610E-009	1.70000E-009	5.89230E-009	3.44560E+000	7.65481E+002	7.67061E+002	1.57950E+000	5.73275E-001	8.01100E-001	1.55500E-009	2.13580E-009	1.63940E-009
254	18	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.06330E-009	1.30000E-009	6.08900E-010	3.47360E+000	7.66879E+002	7.68449E+002	1.57040E+000	5.75938E-001	8.02400E-001	1.32790E-009	1.72840E-009	9.74200E-010
258	20	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.36540E-009	1.60000E-009	7.68200E-010	3.46810E+000	7.67071E+002	7.68606E+002	1.53520E+000	5.74621E-001	8.02100E-001	1.68850E-009	1.88530E-009	1.11480E-009
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.11480E-009	1.50000E-009	7.49000E-011	3.46740E+000	7.82072E+002	7.83561E+002	1.48970E+000	5.73283E-001	8.02000E-001	1.56440E-009	1.72370E-009	1.23650E-009
269	22	23	1	1.33000E-002	-2.70000E-003	-3.10000E-003	3.84310E-009	1.60000E-009	1.28340E-009	3.46780E+000	7.85429E+002	7.87627E+002	2.19760E+000	5.61899E-001	8.02100E-001	1.77750E-009	1.92510E-009	1.78000E-010
273	20	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.66750E-009	1.40000E-009	6.55700E-010	3.46960E+000	7.76268E+002	7.77811E+002	1.54340E+000	5.76429E-001	8.01900E-001	1.41220E-009	1.67450E-009	1.30210E-009
277	18	23	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.16870E-009	1.50000E-009	2.81000E-011	3.46860E+000	7.68159E+002	7.69931E+002	1.77120E+000	5.73365E-001	8.02300E-001	1.72840E-009	1.86650E-009	7.49000E-011
281	16	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.78220E-009	1.50000E-009	8.71200E-010	3.46160E+000	7.62181E+002	7.63616E+002	1.43550E+000	5.73671E-001	8.01400E-001	1.41920E-009	1.77750E-009	2.25760E-009
285	14	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.01640E-009	1.70000E-009	2.85720E-009	3.46200E+000	7.57825E+002	7.59466E+002	1.64100E+000	5.78054E-001	8.01900E-001	1.48240E-009	1.85720E-009	1.99530E-009
289	12	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.30920E-009	1.50000E-009	1.23650E-009	3.46880E+000	7.56844E+002	7.58633E+002	1.78890E+000	5.82426E-001	8.02200E-001	1.33020E-009	1.74010E-009	1.40500E-010
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.96730E-009	1.50000E-009	5.62000E-011	3.46890E+000	7.65009E+002	7.66480E+002	1.47160E+000	5.80607E-001	8.02100E-001	1.63230E-009	1.80800E-009	1.54570E-009
297	8	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.41220E-009	1.60000E-009	4.54340E-009	3.46310E+000	7.80911E+002	7.83268E+002	2.35640E+000	5.60978E-001	8.01800E-001	1.44730E-009	1.53870E-009	1.65810E-009
299	8	25	1	1.36000E-002	-2.90000E-003	-3.20000E-003	3.82440E-009	1.50000E-009	8.08440E-009	3.52100E+000	7.48410E+002	7.52165E+002	3.75580E+000	5.74147E-001	8.03600E-001	2.14760E-009	1.60190E-009	5.71400E-010
303	10	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.55510E-009	1.50000E-009	6.53870E-009	3.46380E+000	7.82499E+002	7.85061E+002	2.56210E+000	5.63799E-001	8.02100E-001	1.41690E-009	1.58080E-009	1.66750E-009
307	12	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.87120E-009	1.60000E-009	2.00470E-009	3.46010E+000	7.64664E+002	7.66087E+002	1.42290E+000	5.82875E-001	8.02300E-001	1.56440E-009	1.76110E-009	1.31150E-009
311	14	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.43330E-009	1.70000E-009	3.39110E-009	3.46390E+000	7.65452E+002	7.67033E+002	1.58130E+000	5.79097E-001	8.02200E-001	1.68150E-009	1.50590E-009	1.96700E-010
315	16	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.55040E-009	1.70000E-009	2.71700E-010	3.45640E+000	7.70164E+002	7.71937E+002	1.77380E+000	5.71894E-001	8.01900E-001	1.78920E-009	1.75650E-009	1.63000E-009
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.29980E-009	1.70000E-009	1.01170E-009	3.47490E+000	7.79701E+002	7.81602E+002	1.90040E+000	5.74915E-001	8.02500E-001	1.76110E-009	1.64400E-009	1.59250E-009
323	20	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.92510E-009	1.50000E-009	6.46400E-010	3.45930E+000	7.83431E+002	7.84955E+002	1.52410E+000	5.67327E-001	8.01900E-001	1.58320E-009	1.99530E-009	2.07030E-009
333	18	27	1	1.32000E-002	-2.80000E-003	-3.00000E-003	3.67920E-009	1.70000E-009	2.71700E-010	3.47460E+000	7.84340E+002	7.86674E+002	2.33380E+000	5.60229E-001	8.02700E-001	1.66280E-009	1.87820E-009	1.32090E-009
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.88290E-009	1.50000E-009	1.87400E-010	3.46710E+000	7.83203E+002	7.85548E+002	2.34490E+000	5.63010E-001	8.03200E-001	1.55500E-009	1.54800E-009	1.27400E-009
341	14	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.12180E-009	1.70000E-009	9.18000E-010	3.45980E+000	7.82497E+002	7.84013E+002	1.51620E+000	5.66231E-001	8.02800E-001	1.56680E-009	1.78220E-009	1.58320E-009
345	12	27	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.42160E-009	1.80000E-009	9.18000E-010	3.45970E+000	7.81154E+002	7.83467E+002	2.31310E+000	5.60562E-001	8.02400E-001	1.73070E-009	1.96020E-009	9.55500E-010
348	10	27	1	1.31000E-002	-2.80000E-003	-3.10000E-003	3.54800E-009	1.50000E-009	5.49890E-009	3.49890E+000	7.57976E+002	7.61208E+002	3.23120E+000	5.72670E-001	8.04000E-001	1.77750E-009	1.88060E-009	7.49400E-010

