Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-165834@CP
Wafer number	07
Date	2025/03/12
Time	17:01:32

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
214	14	19	1	1.32000E-002	-2.50000E-003	-3.00000E-003	6.70970E-009	1.90000E-009	1.39580E-009	3.44040E+000	7.58543E+002	7.60151E+002	1.60790E+000	5.71740E-001	8.00000E-001	1.80800E-009	1.74710E-009	2.16400E-009
218	12	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.73540E-009	1.60000E-009	1.98600E-009	3.46190E+000	7.61028E+002	7.62417E+002	1.38900E+000	5.72278E-001	7.99500E-001	1.51520E-009	1.82440E-009	1.40520E-009
222	10	19	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.25770E-009	1.90000E-009	6.72600E-009	3.47060E+000	7.51920E+002	7.53439E+002	1.51870E+000	5.71081E-001	8.00600E-001	1.57380E-009	1.75650E-009	1.52690E-009
226	8	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.07730E-009	1.80000E-009	3.06330E-009	3.46660E+000	7.66528E+002	7.68221E+002	1.69230E+000	5.72708E-001	8.01000E-001	1.63940E-009	1.84540E-009	4.96500E-010
228	6	19	1	1.35000E-002	-2.80000E-003	-3.10000E-003	3.44730E-009	1.70000E-009	1.95790E-009	3.50770E+000	7.59616E+002	7.61696E+002	2.08040E+000	5.63463E-001	8.01400E-001	1.82910E-009	1.66280E-009	1.14290E-009
230	6	21	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.20850E-009	1.60000E-009	1.16441E-008	3.54980E+000	7.17640E+002	7.20680E+002	3.04030E+000	5.73175E-001	8.04000E-001	1.87120E-009	1.61130E-009	4.68000E-011
234	8	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.58320E-009	1.60000E-009	2.07030E-009	3.47090E+000	7.70704E+002	7.72640E+002	1.93590E+000	5.69401E-001	7.99700E-001	1.53630E-009	1.70730E-009	1.00230E-009
238	10	21	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.82210E-009	1.60000E-009	1.43330E-009	3.46970E+000	7.56084E+002	7.57592E+002	1.50850E+000	5.73130E-001	8.00900E-001	1.69790E-009	1.67920E-009	4.30900E-010
242	12	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	7.40990E-009	1.60000E-009	4.49700E-010	3.47160E+000	7.60099E+002	7.61726E+002	1.62640E+000	5.75279E-001	8.00300E-001	1.82670E-009	1.89460E-009	1.49880E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.79860E-009	1.60000E-009	8.80600E-010	3.45390E+000	7.60136E+002	7.61956E+002	1.82050E+000	5.71807E-001	8.00700E-001	1.39810E-009	1.57850E-009	6.37000E-010
250	16	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.79630E-009	1.70000E-009	1.23650E-009	3.42670E+000	7.64235E+002	7.65797E+002	1.56210E+000	5.68733E-001	7.99900E-001	1.77050E-009	1.73540E-009	1.22720E-009
254	18	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.29510E-009	1.90000E-009	4.68400E-010	3.46190E+000	7.69983E+002	7.71531E+002	1.54790E+000	5.72800E-001	8.00400E-001	1.88530E-009	1.68150E-009	1.72370E-009
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.29040E-009	1.50000E-009	1.83610E-009	3.46400E+000	7.73698E+002	7.74978E+002	1.28030E+000	5.63723E-001	7.99600E-001	1.27400E-009	1.77050E-009	8.33700E-010
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.04920E-009	1.60000E-009	9.55500E-010	3.46690E+000	7.82033E+002	7.83588E+002	1.55500E+000	5.69037E-001	7.99300E-001	1.70020E-009	1.68390E-009	5.62000E-011
269	22	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.97660E-009	1.70000E-009	3.46600E-010	3.46080E+000	7.85849E+002	7.87986E+002	2.13680E+000	5.61690E-001	7.98900E-001	1.77750E-009	1.79630E-009	1.52690E-009
273	20	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.45670E-009	1.50000E-009	2.27640E-009	3.46160E+000	7.72984E+002	7.74535E+002	1.55140E+000	5.70802E-001	7.99400E-001	1.45670E-009	1.60890E-009	1.06790E-009
277	18	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.41690E-009	1.70000E-009	8.15000E-010	3.46290E+000	7.69508E+002	7.71229E+002	1.72100E+000	5.71156E-001	8.00300E-001	1.77990E-009	1.78460E-009	8.33700E-010
281	16	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.29980E-009	1.70000E-009	7.21300E-010	3.45830E+000	7.65475E+002	7.67041E+002	1.56670E+000	5.75823E-001	8.00000E-001	1.59250E-009	1.55270E-009	1.87400E-010
285	14	23	1	1.32000E-002	-2.60000E-003	-2.90000E-003	6.54570E-009	1.70000E-009	2.07030E-009	3.46060E+000	7.61268E+002	7.62937E+002	1.66910E+000	5.79848E-001	8.00700E-001	1.45670E-009	1.89930E-009	1.47070E-009
289	12	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.77290E-009	1.90000E-009	2.47310E-009	3.46000E+000	7.52935E+002	7.54467E+002	1.53110E+000	5.75817E-001	7.99900E-001	1.81730E-009	1.88060E-009	5.90200E-010
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.32090E-009	1.40000E-009	1.49900E-010	3.45750E+000	7.60521E+002	7.62112E+002	1.59090E+000	5.75732E-001	7.99300E-001	1.61130E-009	1.69090E-009	1.27400E-009
297	8	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	3.44030E-009	1.60000E-009	1.98600E-009	3.46750E+000	7.78060E+002	7.79771E+002	1.71120E+000	5.58893E-001	8.00200E-001	1.89230E-009	1.81030E-009	1.42390E-009
299	8	25	1	1.36000E-002	-2.90000E-003	-3.20000E-003	4.44270E-009	1.70000E-009	2.90400E-010	3.49570E+000	7.49732E+002	7.52858E+002	3.12680E+000	5.66642E-001	8.00800E-001	2.10310E-009	2.04920E-009	1.15220E-009
303	10	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.36770E-009	1.60000E-009	2.06100E-010	3.45990E+000	7.79961E+002	7.81581E+002	1.61950E+000	5.63327E-001	7.99500E-001	1.51760E-009	1.59250E-009	3.09100E-010
307	12	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.21780E-009	1.60000E-009	2.23890E-009	3.46000E+000	7.62934E+002	7.64397E+002	1.46300E+000	5.78088E-001	7.99700E-001	1.56910E-009	1.85480E-009	7.77500E-010
311	14	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.59020E-009	1.70000E-009	7.68200E-010	3.45410E+000	7.61121E+002	7.62754E+002	1.63310E+000	5.77950E-001	8.00000E-001	1.67920E-009	1.88530E-009	9.74200E-010
315	16	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.19440E-009	1.40000E-009	7.96300E-010	3.45530E+000	7.64708E+002	7.66495E+002	1.78650E+000	5.71503E-001	7.99700E-001	1.34430E-009	1.77520E-009	4.87100E-010
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.04920E-009	1.70000E-009	6.46400E-010	3.47060E+000	7.73801E+002	7.75524E+002	1.72310E+000	5.73701E-001	8.00100E-001	1.59720E-009	1.79160E-009	3.46600E-010
323	20	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.27640E-009	1.70000E-009	1.18970E-009	3.45910E+000	7.83464E+002	7.84864E+002	1.40080E+000	5.67104E-001	7.99000E-001	1.70260E-009	1.88990E-009	3.18500E-010
333	18	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.17800E-009	1.70000E-009	1.45200E-009	3.47480E+000	7.82384E+002	7.85168E+002	2.78400E+000	5.61239E-001	7.99500E-001	1.53630E-009	1.60420E-009	5.80800E-010
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.01880E-009	1.70000E-009	4.40300E-010	3.46880E+000	7.78165E+002	7.80127E+002	1.96270E+000	5.68057E-001	8.00300E-001	1.65340E-009	1.86890E-009	1.31150E-009
341	14	27	1	1.31000E-002	-2.70000E-003	-3.10000E-003	4.16160E-009	1.80000E-009	1.61130E-009	3.45720E+000	7.77483E+002	7.79484E+002	2.00040E+000	5.68856E-001	8.00000E-001	1.55970E-009	2.17570E-009	1.31150E-009
345	12	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.24830E-009	1.50000E-009	1.69560E-009	3.46400E+000	7.78009E+002	7.80769E+002	2.75980E+000	5.59112E-001	7.99400E-001	1.47070E-009	1.70730E-009	8.43000E-011
348	10	27	1	1.32000E-002	-2.80000E-003	-3.20000E-003	3.77050E-009	1.70000E-009	1.29280E-009	3.48230E+000	7.55327E+002	7.58273E+002	2.94590E+000	5.68465E-001	8.00900E-001	1.92040E-009	1.76350E-009	6.83800E-010

