Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-170237@CP
Wafer number	08
Date	2025/03/12
Time	17:05:36

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
214	14	19	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.74010E-009	1.70000E-009	4.68400E-010	3.43700E+000	7.68430E+002	7.69792E+002	1.36180E+000	5.70232E-001	8.00200E-001	1.32550E-009	1.71900E-009	6.37000E-010
218	12	19	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.61830E-009	1.80000E-009	1.34900E-009	3.45530E+000	7.62832E+002	7.64254E+002	1.42190E+000	5.74066E-001	7.99300E-001	1.68150E-009	1.94850E-009	6.46400E-010
222	10	19	1	1.31000E-002	-2.60000E-003	-3.00000E-003	5.75650E-009	1.60000E-009	4.93680E-009	3.46690E+000	7.50394E+002	7.51908E+002	1.51430E+000	5.72975E-001	8.00200E-001	1.69320E-009	1.52930E-009	1.73300E-009
226	8	19	1	1.33000E-002	-2.60000E-003	-3.00000E-003	3.91570E-009	1.50000E-009	2.96020E-009	3.46340E+000	7.67940E+002	7.69440E+002	1.49980E+000	5.74745E-001	8.01200E-001	1.63470E-009	1.72600E-009	3.75000E-011
228	6	19	1	1.36000E-002	-2.80000E-003	-3.10000E-003	3.62770E-009	1.40000E-009	3.26000E-009	3.51550E+000	7.72063E+002	7.74136E+002	2.07210E+000	5.58301E-001	8.02100E-001	2.13580E-009	1.78920E-009	1.40500E-010
230	6	21	1	1.35000E-002	-2.90000E-003	-3.20000E-003	3.19670E-009	1.30000E-009	2.43560E-009	3.56210E+000	7.45530E+002	7.49383E+002	3.85210E+000	5.63743E-001	8.04200E-001	1.92040E-009	1.61830E-009	1.30210E-009
234	8	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.70260E-009	1.60000E-009	4.22490E-009	3.46740E+000	7.73968E+002	7.75778E+002	1.81060E+000	5.69286E-001	8.00100E-001	1.53630E-009	1.76350E-009	1.96720E-009
238	10	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.28810E-009	1.60000E-009	3.73770E-009	3.46980E+000	7.53873E+002	7.55572E+002	1.69830E+000	5.75323E-001	8.00700E-001	1.75410E-009	1.73770E-009	1.44260E-009
242	12	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.59960E-009	1.90000E-009	3.37200E-010	3.45790E+000	7.62121E+002	7.63728E+002	1.60690E+000	5.74521E-001	7.99900E-001	1.84080E-009	1.77280E-009	1.57380E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.25770E-009	1.50000E-009	1.29280E-009	3.44720E+000	7.63005E+002	7.64518E+002	1.51370E+000	5.74504E-001	8.00500E-001	1.58780E-009	1.80560E-009	4.21500E-010
250	16	21	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.79630E-009	1.70000E-009	8.24400E-010	3.43970E+000	7.65841E+002	7.67452E+002	1.61050E+000	5.70216E-001	8.00000E-001	1.65110E-009	1.98130E-009	1.85480E-009
254	18	21	1	1.33000E-002	-2.70000E-003	-3.00000E-003	6.29280E-009	1.50000E-009	2.81000E-011	3.46330E+000	7.75142E+002	7.76691E+002	1.54900E+000	5.71388E-001	8.00300E-001	1.30210E-009	1.72370E-009	7.30700E-010
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.72600E-009	1.80000E-009	1.17100E-009	3.46390E+000	7.69481E+002	7.71202E+002	1.72080E+000	5.66799E-001	8.00100E-001	1.53870E-009	2.02110E-009	7.68200E-010
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.36070E-009	1.60000E-009	1.76110E-009	3.46950E+000	7.81902E+002	7.83386E+002	1.48330E+000	5.68729E-001	7.99800E-001	1.61130E-009	1.59720E-009	1.11480E-009
269	22	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.03280E-009	1.70000E-009	5.71400E-010	3.46290E+000	7.85947E+002	7.88086E+002	2.13900E+000	5.61447E-001	7.98900E-001	1.56910E-009	1.86420E-009	9.55500E-010
273	20	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.59490E-009	1.60000E-009	4.68400E-010	3.45940E+000	7.76721E+002	7.78387E+002	1.66600E+000	5.70791E-001	7.99200E-001	1.48480E-009	1.80330E-009	8.43100E-010
277	18	23	1	1.33000E-002	-2.60000E-003	-3.00000E-003	5.43800E-009	1.70000E-009	1.32090E-009	3.45980E+000	7.69302E+002	7.71001E+002	1.69860E+000	5.71673E-001	8.00100E-001	1.73540E-009	1.91800E-009	8.99300E-010
281	16	23	1	1.33000E-002	-2.60000E-003	-3.00000E-003	6.46610E-009	1.80000E-009	6.56000E-011	3.44370E+000	7.68560E+002	7.69995E+002	1.43520E+000	5.76301E-001	7.99800E-001	1.46140E-009	1.66280E-009	3.27900E-010
285	14	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	6.28580E-009	1.70000E-009	9.40000E-012	3.45050E+000	7.62867E+002	7.64630E+002	1.76350E+000	5.79273E-001	8.00400E-001	1.49180E-009	1.58780E-009	4.68000E-011
289	12	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.46380E-009	1.80000E-009	5.80800E-010	3.45500E+000	7.55034E+002	7.56571E+002	1.53690E+000	5.75292E-001	7.99600E-001	1.80330E-009	1.66040E-009	1.64870E-009
293	10	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.75650E-009	1.70000E-009	6.43560E-009	3.45770E+000	7.61890E+002	7.63372E+002	1.48140E+000	5.76953E-001	8.00000E-001	1.63470E-009	1.74710E-009	5.15200E-010
297	8	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.71900E-009	1.80000E-009	2.11710E-009	3.45340E+000	7.82056E+002	7.83224E+002	1.16860E+000	5.57019E-001	7.99600E-001	1.79390E-009	1.91340E-009	1.54570E-009
299	8	25	1	1.35000E-002	-2.90000E-003	-3.20000E-003	4.02810E-009	1.80000E-009	2.21080E-009	3.51510E+000	7.57416E+002	7.60731E+002	3.31500E+000	5.66886E-001	8.00900E-001	1.87360E-009	1.80800E-009	2.16400E-009
303	10	25	1	1.33000E-002	-2.70000E-003	-3.00000E-003	4.36540E-009	1.70000E-009	6.18300E-010	3.45180E+000	7.82371E+002	7.84145E+002	1.77420E+000	5.63217E-001	7.99400E-001	1.66280E-009	1.95790E-009	1.07730E-009
307	12	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.90170E-009	1.60000E-009	1.18970E-009	3.45440E+000	7.60686E+002	7.62239E+002	1.55320E+000	5.80239E-001	7.99600E-001	1.74470E-009	1.67920E-009	7.96300E-010
311	14	25	1	1.33000E-002	-2.70000E-003	-3.00000E-003	5.21550E-009	1.70000E-009	2.58550E-009	3.45490E+000	7.60963E+002	7.62512E+002	1.54920E+000	5.79058E-001	8.00000E-001	1.98600E-009	1.79860E-009	1.03980E-009
315	16	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.70500E-009	1.80000E-009	2.34190E-009	3.45630E+000	7.68931E+002	7.71211E+002	2.27930E+000	5.69500E-001	7.99700E-001	1.85010E-009	1.77050E-009	1.39580E-009
319	18	25	1	1.32000E-002	-2.60000E-003	-3.00000E-003	4.47080E-009	1.60000E-009	1.81730E-009	3.47020E+000	7.74634E+002	7.76450E+002	1.81610E+000	5.75389E-001	7.99800E-001	1.69560E-009	1.55500E-009	4.96500E-010
323	20	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.19910E-009	1.50000E-009	2.55740E-009	3.46410E+000	7.83829E+002	7.85216E+002	1.38630E+000	5.68019E-001	7.99000E-001	1.88990E-009	1.83840E-009	1.05860E-009
333	18	27	1	1.33000E-002	-2.70000E-003	-3.00000E-003	3.61360E-009	1.60000E-009	3.27900E-010	3.47400E+000	7.83137E+002	7.85519E+002	2.38240E+000	5.60186E-001	7.99500E-001	1.75410E-009	1.83610E-009	3.18500E-010
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.52460E-009	1.70000E-009	7.77500E-010	3.46390E+000	7.80499E+002	7.82695E+002	2.19560E+000	5.66019E-001	8.00000E-001	1.91800E-009	1.77280E-009	2.81000E-010
341	14	27	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.65340E-009	1.70000E-009	3.18500E-010	3.45860E+000	7.79738E+002	7.81718E+002	1.98100E+000	5.68369E-001	7.99700E-001	1.70960E-009	1.88760E-009	7.49400E-010
345	12	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.55740E-009	1.60000E-009	2.71700E-010	3.44730E+000	7.79867E+002	7.81202E+002	1.33570E+000	5.58889E-001	7.99100E-001	1.55270E-009	1.91570E-009	1.29280E-009
348	10	27	1	1.32000E-002	-2.80000E-003	-3.10000E-003	3.68390E-009	1.50000E-009	1.73300E-009	3.50080E+000	7.61495E+002	7.64179E+002	2.68400E+000	5.67484E-001	8.01000E-001	2.00700E-009	1.79630E-009	7.30700E-010

