Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163813@CP
Wafer number	02
Date	2025/03/12
Time	16:41:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
226	8	19	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.81740E-009	1.60000E-009	2.12650E-009	3.47220E+000	7.62729E+002	7.64298E+002	1.56950E+000	5.81265E-001	8.00600E-001	1.51990E-009	1.90870E-009	1.03980E-009
228	6	19	1	1.35000E-002	-2.80000E-003	-3.20000E-003	3.73540E-009	1.40000E-009	2.92270E-009	3.51790E+000	7.65998E+002	7.67797E+002	1.79890E+000	5.69610E-001	8.02100E-001	2.11950E-009	1.72130E-009	1.25530E-009
230	6	21	1	1.34000E-002	-2.90000E-003	-3.20000E-003	3.04450E-009	1.30000E-009	1.38268E-008	3.57470E+000	7.17754E+002	7.22553E+002	4.79900E+000	5.84790E-001	8.04600E-001	1.61590E-009	1.58320E-009	4.68000E-011
234	8	21	1	1.32000E-002	-2.70000E-003	-3.10000E-003	3.63000E-009	1.70000E-009	7.30700E-010	3.47280E+000	7.72416E+002	7.74310E+002	1.89380E+000	5.76213E-001	7.99700E-001	1.61130E-009	1.81030E-009	1.54570E-009
238	10	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	5.79160E-009	1.40000E-009	3.40050E-009	3.47700E+000	7.52379E+002	7.54041E+002	1.66190E+000	5.84080E-001	8.00400E-001	1.47540E-009	1.68620E-009	5.90200E-010
242	12	21	1	1.31000E-002	-2.70000E-003	-3.00000E-003	6.92040E-009	1.40000E-009	1.82670E-009	3.47580E+000	7.54438E+002	7.55851E+002	1.41290E+000	5.84505E-001	8.00500E-001	1.81730E-009	1.89460E-009	1.06790E-009
246	14	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.50120E-009	1.70000E-009	2.99800E-010	3.45430E+000	7.57017E+002	7.58670E+002	1.65270E+000	5.81572E-001	8.00400E-001	1.58080E-009	1.70020E-009	1.10540E-009
250	16	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.38410E-009	1.60000E-009	7.68200E-010	3.45090E+000	7.59835E+002	7.61747E+002	1.91200E+000	5.76726E-001	7.99300E-001	1.27640E-009	1.81030E-009	1.06790E-009
254	18	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.50360E-009	1.50000E-009	1.07730E-009	3.47600E+000	7.59785E+002	7.61497E+002	1.71180E+000	5.78326E-001	8.02500E-001	1.72840E-009	1.92510E-009	1.14290E-009
258	20	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.44270E-009	1.60000E-009	1.23650E-009	3.46650E+000	7.58825E+002	7.60564E+002	1.73920E+000	5.77570E-001	8.02100E-001	1.64400E-009	1.41220E-009	5.15200E-010
262	22	21	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.77750E-009	1.70000E-009	8.52500E-010	3.47130E+000	7.77517E+002	7.79064E+002	1.54620E+000	5.74958E-001	8.02100E-001	1.61360E-009	1.93210E-009	1.05860E-009
269	22	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.84780E-009	1.40000E-009	6.10780E-009	3.46120E+000	7.86099E+002	7.88224E+002	2.12570E+000	5.61790E-001	8.01600E-001	1.37240E-009	1.59720E-009	2.43600E-010
273	20	23	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.37010E-009	1.80000E-009	6.46400E-010	3.46080E+000	7.68363E+002	7.70191E+002	1.82740E+000	5.78261E-001	8.01800E-001	1.48010E-009	1.69090E-009	1.31150E-009
277	18	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	5.78930E-009	1.90000E-009	2.93210E-009	3.46420E+000	7.61585E+002	7.63359E+002	1.77400E+000	5.76158E-001	8.02000E-001	1.78460E-009	1.76580E-009	1.10540E-009
281	16	23	1	1.32000E-002	-2.60000E-003	-3.00000E-003	5.90400E-009	1.80000E-009	5.92980E-009	3.45810E+000	7.56580E+002	7.58073E+002	1.49350E+000	5.77573E-001	8.00900E-001	1.64870E-009	1.83610E-009	4.02800E-010
285	14	23	1	1.31000E-002	-2.60000E-003	-3.00000E-003	6.35370E-009	1.90000E-009	5.28340E-009	3.45690E+000	7.52657E+002	7.54483E+002	1.82620E+000	5.83823E-001	8.00700E-001	1.68390E-009	1.70490E-009	1.40520E-009
289	12	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	6.33730E-009	1.60000E-009	6.08900E-009	3.46450E+000	7.49190E+002	7.50843E+002	1.65260E+000	5.85278E-001	8.00600E-001	1.52460E-009	1.88290E-009	1.88290E-009
293	10	23	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.89230E-009	1.80000E-009	1.09600E-009	3.45940E+000	7.59760E+002	7.61336E+002	1.57610E+000	5.84616E-001	7.99200E-001	1.86650E-009	1.84080E-009	5.43300E-010
297	8	23	1	1.33000E-002	-2.70000E-003	-3.00000E-003	3.42630E-009	1.70000E-009	1.35830E-009	3.46260E+000	7.82389E+002	7.85700E+002	3.31120E+000	5.62580E-001	7.99800E-001	1.54100E-009	1.78690E-009	1.15220E-009
299	8	25	1	1.35000E-002	-2.90000E-003	-3.20000E-003	4.27170E-009	1.50000E-009	7.49000E-011	3.51930E+000	7.48826E+002	7.52551E+002	3.72560E+000	5.80861E-001	8.01300E-001	2.19670E-009	1.59950E-009	1.10540E-009
303	10	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.53170E-009	1.70000E-009	8.05600E-010	3.45160E+000	7.83924E+002	7.85379E+002	1.45500E+000	5.66966E-001	7.99900E-001	1.48010E-009	1.65810E-009	2.81000E-010
307	12	25	1	1.32000E-002	-2.80000E-003	-3.00000E-003	5.28110E-009	1.80000E-009	1.10446E-008	3.45750E+000	7.59371E+002	7.61098E+002	1.72700E+000	5.85093E-001	8.00300E-001	1.71900E-009	1.94850E-009	2.05150E-009
311	14	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.99770E-009	1.50000E-009	2.84780E-009	3.45710E+000	7.58006E+002	7.59631E+002	1.62500E+000	5.81448E-001	8.01500E-001	1.55500E-009	1.73770E-009	1.54570E-009
315	16	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.82440E-009	1.80000E-009	3.93450E-009	3.46190E+000	7.65685E+002	7.68206E+002	2.52110E+000	5.72637E-001	8.01600E-001	1.78690E-009	1.87120E-009	2.28570E-009
319	18	25	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.70500E-009	1.40000E-009	2.73540E-009	3.47020E+000	7.68766E+002	7.70668E+002	1.90230E+000	5.78668E-001	8.02300E-001	1.46610E-009	1.86180E-009	1.92040E-009
323	20	25	1	1.31000E-002	-2.70000E-003	-3.00000E-003	4.12180E-009	1.60000E-009	6.65100E-010	3.45690E+000	7.82606E+002	7.84082E+002	1.47570E+000	5.68127E-001	8.02100E-001	1.57850E-009	1.88760E-009	1.71430E-009
333	18	27	1	1.31000E-002	-2.70000E-003	-3.00000E-003	3.89930E-009	1.60000E-009	1.78000E-010	3.47040E+000	7.85391E+002	7.87521E+002	2.13030E+000	5.59587E-001	8.02600E-001	1.73540E-009	2.03050E-009	2.10770E-009
337	16	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	3.56680E-009	1.60000E-009	1.40500E-010	3.45590E+000	7.81968E+002	7.83915E+002	1.94650E+000	5.64481E-001	8.02500E-001	1.74940E-009	1.36300E-009	5.52700E-010
341	14	27	1	1.33000E-002	-2.70000E-003	-3.00000E-003	3.88530E-009	1.70000E-009	1.96601E-007	3.44720E+000	7.80781E+002	7.82506E+002	1.72530E+000	5.67426E-001	8.01900E-001	1.51290E-009	1.74710E-009	2.79160E-009
345	12	27	1	1.32000E-002	-2.70000E-003	-3.00000E-003	4.55980E-009	1.60000E-009	7.65350E-009	3.45350E+000	7.80622E+002	7.84024E+002	3.40140E+000	5.61637E-001	8.01300E-001	1.66980E-009	1.73300E-009	1.41450E-009
348	10	27	1	1.31000E-002	-2.90000E-003	-3.20000E-003	3.54340E-009	1.60000E-009	7.35370E-009	3.49590E+000	7.56267E+002	7.59358E+002	3.09040E+000	5.76136E-001	8.02600E-001	2.00000E-009	1.65340E-009	1.41450E-009

