Lot_ID,Wafer_ID,Seq,Bin,X,Y,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2
FA54-5341-327A-250501@203,23,115,1.00,14,16,0,0,2.80e-09,3.20e-09,3.08,130,130,7.40e-09,1.30e-08,4.20e-09,2.80e-09
FA54-5341-327A-250501@203,23,116,1.00,13,16,0,0,1.40e-09,1.10e-09,3.11,129,130,6.60e-09,1.54e-08,9.00e-10,4.00e-10
FA54-5341-327A-250501@203,23,117,1.00,12,16,0,0,1.00e-09,1.20e-09,3.13,129,130,5.40e-09,1.45e-08,4.00e-09,1.10e-09
FA54-5341-327A-250501@203,23,118,1.00,11,16,0,0,1.00e-09,1.20e-09,3.12,129,129,6.10e-09,1.45e-08,4.00e-09,7.00e-10
FA54-5341-327A-250501@203,23,119,1.00,10,16,0,0,6.00e-10,1.00e-10,3.14,129,129,7.60e-09,1.45e-08,1.40e-09,1.40e-09
FA54-5341-327A-250501@203,23,120,1.00,9,16,0,1.00e-08,8.00e-10,9.00e-10,3.16,129,130,3.99e-08,8.28e-08,1.50e-09,5.00e-10
FA54-5341-327A-250501@203,23,121,1.00,8,16,0,1.00e-08,1.50e-09,2.00e-09,3.15,130,130,4.90e-09,1.44e-08,3.00e-10,1.30e-09
FA54-5341-327A-250501@203,23,122,1.00,7,16,0,0,7.00e-10,3.00e-09,3.15,130,130,7.40e-09,1.47e-08,0,3.70e-09
FA54-5341-327A-250501@203,23,123,1.00,6,16,0,0,4.30e-09,2.60e-09,3.19,130,130,7.10e-09,1.58e-08,8.00e-10,0
FA54-5341-327A-250501@203,23,124,1.00,7,17,0,0,0,1.00e-09,3.19,130,130,6.90e-09,1.43e-08,1.00e-10,2.50e-09
FA54-5341-327A-250501@203,23,125,1.00,8,17,0,0,5.00e-10,3.50e-09,3.21,130,130,6.60e-09,1.38e-08,2.90e-09,5.20e-09
FA54-5341-327A-250501@203,23,126,1.00,9,17,0,2.00e-08,3.30e-09,1.10e-09,3.12,130,130,6.70e-09,1.51e-08,7.00e-10,7.00e-10
FA54-5341-327A-250501@203,23,127,1.00,10,17,0,0,3.10e-09,4.00e-09,3.11,130,130,6.50e-09,1.53e-08,3.80e-09,3.80e-09
FA54-5341-327A-250501@203,23,128,1.00,11,17,0,0,3.30e-09,4.00e-10,3.10,129,130,6.60e-09,1.50e-08,9.00e-10,1.40e-09
FA54-5341-327A-250501@203,23,129,1.00,12,17,0,0,1.00e-09,5.90e-09,3.10,129,130,6.00e-09,1.46e-08,2.80e-09,1.00e-10
FA54-5341-327A-250501@203,23,130,1.00,13,17,0,0,1.60e-09,8.00e-10,3.11,130,130,5.60e-09,1.38e-08,4.10e-09,3.40e-09
FA54-5341-327A-250501@203,23,131,1.00,14,17,0.00,1.00e-08,1.90e-09,3.40e-09,3.04,130,130,6.10e-09,1.42e-08,1.50e-09,2.60e-09
FA54-5341-327A-250501@203,23,132,1.00,15,17,0,0,6.00e-10,2.70e-09,3.05,130,130,6.90e-09,1.24e-08,2.70e-09,5.50e-09
FA54-5341-327A-250501@203,23,133,1.00,14,18,0,0,3.60e-09,4.30e-09,3.03,130,130,6.50e-09,1.42e-08,8.00e-10,3.10e-09
FA54-5341-327A-250501@203,23,134,1.00,13,18,0.00,0,2.20e-09,1.00e-09,3.08,130,130,5.80e-09,1.37e-08,4.20e-09,2.40e-09
FA54-5341-327A-250501@203,23,135,1.00,12,18,0.00,0,2.80e-09,4.00e-09,3.08,130,130,8.00e-09,1.40e-08,3.40e-09,1.40e-09
FA54-5341-327A-250501@203,23,136,1.00,11,18,0,0,4.00e-10,2.10e-09,3.10,130,130,6.40e-09,1.49e-08,1.30e-09,1.30e-09
FA54-5341-327A-250501@203,23,137,1.00,10,18,0,0,1.90e-09,1.30e-09,3.12,130,130,6.70e-09,1.38e-08,3.30e-09,7.40e-09
FA54-5341-327A-250501@203,23,138,1.00,9,18,0,1.00e-08,2.50e-09,2.00e-10,3.14,130,130,6.50e-09,1.52e-08,1.80e-09,1.00e-09
FA54-5341-327A-250501@203,23,139,1.00,8,18,0,1.00e-08,7.00e-10,3.40e-09,3.24,130,130,7.90e-09,1.42e-08,2.20e-09,1.10e-09
FA54-5341-327A-250501@203,23,140,1.00,10,19,0,0,2.00e-10,3.80e-09,3.16,130,130,6.10e-09,1.50e-08,2.40e-09,5.00e-10
FA54-5341-327A-250501@203,23,141,1.00,11,19,0,1.00e-08,2.80e-09,1.30e-09,3.10,130,130,8.60e-09,1.50e-08,1.30e-09,3.80e-09
FA54-5341-327A-250501@203,23,142,1.00,12,19,0,0,1.30e-09,3.20e-09,3.07,130,130,7.50e-09,1.48e-08,1.40e-09,3.90e-09
FA54-5341-327A-250501@203,24,1,1.00,11,5,0,0,5.00e-10,1.50e-09,3.04,129,130,9.80e-09,1.66e-08,3.30e-09,3.00e-10
FA54-5341-327A-250501@203,24,2,1.00,14,6,0,0,4.40e-09,4.20e-09,3.00,129,130,7.60e-09,1.70e-08,1.60e-09,2.20e-09
FA54-5341-327A-250501@203,24,3,1.00,13,6,0,0,5.00e-09,8.00e-10,3.07,129,130,8.10e-09,1.70e-08,9.00e-10,1.80e-09
FA54-5341-327A-250501@203,24,4,1.00,12,6,0,0,1.80e-09,6.30e-09,3.06,129,130,8.90e-09,1.69e-08,2.80e-09,9.00e-10
FA54-5341-327A-250501@203,24,5,1.00,11,6,0,0,5.00e-10,3.40e-09,2.98,129,130,7.30e-09,1.74e-08,4.10e-09,2.10e-09
FA54-5341-327A-250501@203,24,6,1.00,10,6,0,0,3.50e-09,2.00e-09,3.05,129,130,6.80e-09,1.63e-08,4.90e-09,5.00e-10
FA54-5341-327A-250501@203,24,7,1.00,9,6,0,0,4.60e-09,2.40e-09,3.05,130,130,7.20e-09,1.64e-08,4.00e-10,2.50e-09
FA54-5341-327A-250501@203,24,8,1.00,7,7,0,0,1.00e-09,4.40e-09,3.12,130,130,6.50e-09,1.62e-08,1.50e-09,2.00e-09
FA54-5341-327A-250501@203,24,9,1.00,8,7,0,0,8.00e-10,4.00e-10,3.12,130,130,8.30e-09,1.56e-08,2.10e-09,1.80e-09
FA54-5341-327A-250501@203,24,10,1.00,9,7,0,1.00e-08,1.20e-09,2.80e-09,3.03,129,129,7.70e-09,1.70e-08,1.00e-09,1.20e-09
FA54-5341-327A-250501@203,24,11,1.00,10,7,0,2.00e-08,1.40e-09,2.00e-09,3.05,129,130,8.40e-09,1.59e-08,1.00e-10,3.90e-09
FA54-5341-327A-250501@203,24,12,1.00,11,7,0,2.00e-08,0,1.50e-09,3.00,129,130,7.40e-09,1.64e-08,2.80e-09,5.40e-09
FA54-5341-327A-250501@203,24,13,1.00,12,7,0,0,1.80e-09,2.70e-09,3.02,129,130,6.80e-09,1.69e-08,3.20e-09,3.20e-09
FA54-5341-327A-250501@203,24,14,1.00,13,7,0.00,0,7.00e-10,4.20e-09,3.06,129,130,7.70e-09,1.67e-08,3.10e-09,3.00e-09
FA54-5341-327A-250501@203,24,15,1.00,14,7,0,0,2.10e-09,5.00e-10,2.96,129,129,7.80e-09,1.81e-08,1.00e-09,0
FA54-5341-327A-250501@203,24,16,1.00,15,7,0,0,2.60e-09,4.30e-09,2.97,129,130,7.20e-09,1.71e-08,3.20e-09,1.00e-09
FA54-5341-327A-250501@203,24,17,1.00,16,8,0,1.00e-08,1.90e-09,1.00e-10,2.98,129,129,8.10e-09,1.73e-08,8.00e-10,2.90e-09
FA54-5341-327A-250501@203,24,18,1.00,15,8,0.00,0,2.50e-09,4.90e-09,2.99,129,129,7.70e-09,1.72e-08,2.00e-10,1.50e-09
FA54-5341-327A-250501@203,24,19,1.00,14,8,0.00,0,2.00e-10,1.00e-10,2.98,129,129,7.10e-09,1.65e-08,3.40e-09,0
FA54-5341-327A-250501@203,24,20,1.00,13,8,0.00,2.00e-08,2.00e-10,2.00e-10,3.06,130,130,7.60e-09,1.58e-08,1.00e-09,3.30e-09
FA54-5341-327A-250501@203,24,21,1.00,12,8,0.00,0,0,2.30e-09,3.06,129,129,8.60e-09,1.67e-08,7.00e-10,2.80e-09
FA54-5341-327A-250501@203,24,22,1.00,11,8,0,1.00e-08,1.30e-09,3.00e-09,3.06,129,129,7.50e-09,1.49e-08,2.50e-09,5.90e-09
FA54-5341-327A-250501@203,24,23,1.00,10,8,0,0,1.00e-09,8.00e-10,3.08,129,129,6.70e-09,1.65e-08,0,1.00e-09
FA54-5341-327A-250501@203,24,24,1.00,9,8,0,0,1.20e-09,9.00e-10,3.09,129,129,7.40e-09,1.70e-08,5.00e-10,0
FA54-5341-327A-250501@203,24,25,1.00,8,8,0,0,1.30e-09,3.80e-09,3.13,129,130,6.20e-09,1.62e-08,6.00e-10,1.80e-09
FA54-5341-327A-250501@203,24,26,1.00,7,8,0,0,1.40e-09,1.30e-09,3.11,130,130,7.50e-09,1.65e-08,3.20e-09,4.30e-09
FA54-5341-327A-250501@203,24,27,1.00,6,9,0,0,3.00e-10,1.10e-09,3.13,130,130,7.60e-09,1.58e-08,2.80e-09,5.00e-09
FA54-5341-327A-250501@203,24,28,1.00,7,9,0,0,3.30e-09,1.40e-09,3.12,130,130,7.20e-09,1.56e-08,1.00e-10,2.00e-09
FA54-5341-327A-250501@203,24,29,1.00,8,9,0.00,0,1.60e-09,7.00e-09,3.20,129,130,7.40e-09,1.49e-08,3.30e-09,7.00e-10
FA54-5341-327A-250501@203,24,30,1.00,9,9,0,0,1.40e-09,2.60e-09,3.15,129,129,7.00e-09,1.59e-08,2.50e-09,4.00e-09
FA54-5341-327A-250501@203,24,31,1.00,10,9,0,0,0,3.40e-09,3.14,129,129,6.60e-09,1.53e-08,6.00e-10,2.60e-09
FA54-5341-327A-250501@203,24,32,1.00,11,9,0,0,2.40e-09,1.80e-09,3.12,129,130,8.00e-09,1.50e-08,1.40e-09,4.00e-10
FA54-5341-327A-250501@203,24,33,1.00,12,9,0,1.00e-08,3.00e-10,2.20e-09,3.09,130,130,7.30e-09,1.53e-08,3.10e-09,5.60e-09
FA54-5341-327A-250501@203,24,34,1.00,13,9,0,0,3.00e-10,1.70e-09,3.13,129,130,6.50e-09,1.62e-08,3.10e-09,5.00e-10
FA54-5341-327A-250501@203,24,35,1.00,14,9,0,0,1.60e-09,8.00e-10,3.01,129,130,7.80e-09,1.51e-08,1.10e-09,2.00e-09
FA54-5341-327A-250501@203,24,36,1.00,15,9,0,1.00e-08,1.10e-09,9.00e-10,3.01,129,130,7.80e-09,1.73e-08,1.80e-09,3.20e-09
FA54-5341-327A-250501@203,24,37,1.00,16,9,0.00,0,1.40e-09,3.40e-09,2.97,129,129,6.80e-09,1.75e-08,2.70e-09,5.00e-10
FA54-5341-327A-250501@203,24,38,1.00,17,10,0,0,7.00e-10,3.70e-09,3.03,130,130,8.20e-09,1.70e-08,3.90e-09,3.90e-09
FA54-5341-327A-250501@203,24,39,1.00,16,10,0,1.00e-08,1.60e-09,3.00e-09,3.01,129,130,9.00e-09,1.55e-08,3.70e-09,5.00e-10
FA54-5341-327A-250501@203,24,40,1.00,15,10,0,2.00e-08,3.40e-09,8.00e-10,3.03,129,130,7.40e-09,1.61e-08,1.10e-09,2.70e-09
FA54-5341-327A-250501@203,24,41,1.00,14,10,0,0,9.00e-10,3.20e-09,3.06,130,130,7.20e-09,1.65e-08,1.80e-09,2.40e-09
FA54-5341-327A-250501@203,24,42,1.00,13,10,0,0,0,3.50e-09,3.21,130,130,8.20e-09,1.58e-08,6.00e-10,5.50e-09
FA54-5341-327A-250501@203,24,43,1.00,12,10,0,0,1.00e-09,9.00e-10,3.19,130,130,7.80e-09,1.61e-08,1.90e-09,7.00e-10
FA54-5341-327A-250501@203,24,44,1.00,11,10,0,0,2.00e-09,3.10e-09,3.12,129,130,6.90e-09,1.50e-08,1.50e-09,3.60e-09
FA54-5341-327A-250501@203,24,45,1.00,10,10,0,0,2.40e-09,6.30e-09,3.18,129,130,7.70e-09,1.49e-08,1.90e-09,4.00e-10
FA54-5341-327A-250501@203,24,46,1.00,9,10,0,0,1.20e-09,4.90e-09,3.20,129,129,6.90e-09,1.61e-08,2.80e-09,2.20e-09
FA54-5341-327A-250501@203,24,47,1.00,8,10,0,1.00e-08,1.50e-09,3.00e-10,3.21,129,129,6.50e-09,1.55e-08,2.20e-09,2.10e-09
FA54-5341-327A-250501@203,24,48,1.00,7,10,0,0,2.70e-09,8.00e-10,3.17,129,130,7.60e-09,1.47e-08,3.00e-10,1.90e-09
FA54-5341-327A-250501@203,24,49,1.00,6,10,0.00,1.00e-08,1.20e-09,2.70e-09,3.14,130,130,6.90e-09,1.66e-08,3.10e-09,6.00e-10
FA54-5341-327A-250501@203,24,50,1.00,5,11,0,0,8.00e-10,4.30e-09,3.17,129,129,7.70e-09,1.66e-08,3.40e-09,5.50e-09
FA54-5341-327A-250501@203,24,51,1.00,6,11,0,0,4.00e-10,2.20e-09,3.12,129,130,7.70e-09,1.51e-08,3.00e-10,6.00e-10
FA54-5341-327A-250501@203,24,52,1.00,7,11,0,1.00e-08,1.50e-09,5.00e-10,3.19,129,130,7.70e-09,1.45e-08,4.10e-09,2.80e-09
FA54-5341-327A-250501@203,24,53,1.00,8,11,0.00,0,0,1.30e-09,3.22,129,129,6.50e-09,1.57e-08,2.50e-09,2.20e-09
FA54-5341-327A-250501@203,24,54,1.00,9,11,0,0,3.00e-09,1.70e-09,3.20,129,130,6.80e-09,1.53e-08,8.00e-10,1.20e-09
FA54-5341-327A-250501@203,24,55,1.00,10,11,0,1.00e-08,1.40e-09,6.10e-09,3.24,129,130,7.20e-09,1.49e-08,5.30e-09,1.00e-10
FA54-5341-327A-250501@203,24,56,1.00,11,11,0,1.00e-08,1.40e-09,1.30e-09,3.17,130,130,7.10e-09,1.40e-08,3.30e-09,5.30e-09
FA54-5341-327A-250501@203,24,57,1.00,12,11,0,1.00e-08,3.10e-09,2.30e-09,3.20,130,130,7.30e-09,1.49e-08,7.00e-10,6.00e-10
FA54-5341-327A-250501@203,24,58,1.00,13,11,0,1.00e-08,5.00e-10,2.90e-09,3.22,130,130,7.20e-09,1.46e-08,4.00e-09,1.00e-10
FA54-5341-327A-250501@203,24,59,1.00,14,11,0,0,3.30e-09,4.00e-10,3.12,130,130,7.70e-09,1.52e-08,2.00e-09,1.50e-09
FA54-5341-327A-250501@203,24,60,1.00,15,11,0,0,1.20e-09,2.60e-09,3.08,129,130,7.90e-09,1.73e-08,7.00e-10,7.00e-10
FA54-5341-327A-250501@203,24,61,1.00,16,11,0,0,8.00e-10,2.70e-09,3.04,130,130,7.70e-09,1.62e-08,4.20e-09,1.50e-09
FA54-5341-327A-250501@203,24,62,1.00,17,11,0,0,2.70e-09,2.80e-09,3.03,130,130,8.90e-09,1.57e-08,4.10e-09,6.30e-09
FA54-5341-327A-250501@203,24,63,1.00,17,12,0,0,3.30e-09,3.30e-09,3.04,130,130,8.10e-09,1.76e-08,3.50e-09,3.90e-09
FA54-5341-327A-250501@203,24,64,1.00,16,12,0,0,2.50e-09,2.50e-09,3.04,130,130,7.50e-09,1.61e-08,4.40e-09,2.40e-09
FA54-5341-327A-250501@203,24,65,1.00,15,12,0,0,1.00e-10,6.30e-09,3.03,129,130,8.40e-09,1.55e-08,2.60e-09,4.00e-10
FA54-5341-327A-250501@203,24,66,1.00,14,12,0,0,1.70e-09,1.80e-09,3.12,130,130,6.90e-09,1.49e-08,2.10e-09,5.00e-09
FA54-5341-327A-250501@203,24,67,1.00,13,12,0.00,1.00e-08,2.00e-09,2.10e-09,3.23,130,130,6.50e-09,1.40e-08,2.10e-09,1.40e-09
FA54-5341-327A-250501@203,24,68,1.00,12,12,0,0,8.00e-10,2.20e-09,3.20,130,130,6.20e-09,1.30e-08,1.80e-09,3.60e-09
FA54-5341-327A-250501@203,24,69,1.00,11,12,0,0,2.00e-10,1.20e-09,3.17,130,130,7.80e-09,1.34e-08,1.40e-09,1.80e-09
FA54-5341-327A-250501@203,24,70,1.00,10,12,0,0,2.60e-09,4.00e-10,3.24,130,130,7.00e-09,1.42e-08,3.00e-09,3.80e-09
FA54-5341-327A-250501@203,24,71,1.00,9,12,0.00,0,2.40e-09,9.00e-10,3.15,129,130,6.90e-09,1.50e-08,2.00e-09,2.00e-10
FA54-5341-327A-250501@203,24,72,1.00,8,12,0,0,8.00e-10,1.80e-09,3.28,129,130,7.00e-09,1.52e-08,2.30e-09,3.20e-09
FA54-5341-327A-250501@203,24,73,1.00,7,12,0,0,5.00e-10,1.30e-09,3.17,129,130,8.20e-09,1.43e-08,7.00e-10,1.70e-09
FA54-5341-327A-250501@203,24,74,1.00,6,12,0,0,1.30e-09,1.00e-10,3.10,130,130,7.30e-09,1.64e-08,5.00e-10,8.00e-10
FA54-5341-327A-250501@203,24,75,1.00,5,12,0.00,0,5.00e-10,1.20e-09,3.12,129,129,6.50e-09,1.63e-08,3.40e-09,7.00e-10
FA54-5341-327A-250501@203,24,76,1.00,5,13,0,0,1.50e-09,3.30e-09,3.14,129,129,6.80e-09,1.63e-08,4.20e-09,3.00e-09
FA54-5341-327A-250501@203,24,77,1.00,6,13,0,0,3.00e-10,4.00e-10,3.10,130,130,7.20e-09,1.47e-08,4.00e-10,2.90e-09
FA54-5341-327A-250501@203,24,78,1.00,7,13,0,0,2.60e-09,1.20e-09,3.15,129,130,7.10e-09,1.62e-08,8.00e-10,1.10e-09
FA54-5341-327A-250501@203,24,79,1.00,8,13,0,0,7.00e-10,3.00e-10,3.26,129,129,6.60e-09,1.59e-08,3.30e-09,1.90e-09
FA54-5341-327A-250501@203,24,80,1.00,9,13,0,0,3.80e-09,0,3.21,129,130,6.60e-09,1.51e-08,1.80e-09,3.10e-09
FA54-5341-327A-250501@203,24,81,1.00,10,13,0,1.00e-08,1.30e-09,2.60e-09,3.17,130,130,5.40e-09,1.45e-08,1.60e-09,1.20e-09
FA54-5341-327A-250501@203,24,82,1.00,11,13,0.00,0,8.00e-10,2.80e-09,3.15,130,130,7.00e-09,1.36e-08,4.20e-09,5.10e-09
FA54-5341-327A-250501@203,24,83,1.00,12,13,0,0,2.00e-10,2.60e-09,3.20,130,130,6.30e-09,1.36e-08,1.10e-09,2.00e-09
FA54-5341-327A-250501@203,24,84,1.00,13,13,0.00,0,7.00e-10,1.00e-10,3.23,129,130,5.00e-09,1.33e-08,3.70e-09,2.80e-09
FA54-5341-327A-250501@203,24,85,1.00,14,13,0,1.00e-08,1.70e-09,3.30e-09,3.11,129,130,7.60e-09,1.43e-08,5.10e-09,2.10e-09
FA54-5341-327A-250501@203,24,86,1.00,15,13,0,0,8.00e-10,2.80e-09,3.06,129,130,8.40e-09,1.55e-08,1.60e-09,6.00e-10
FA54-5341-327A-250501@203,24,87,1.00,16,13,0,0,6.00e-10,1.40e-09,3.05,130,130,7.80e-09,1.53e-08,4.40e-09,6.40e-09
FA54-5341-327A-250501@203,24,88,1.00,17,13,0,1.00e-08,2.40e-09,7.00e-10,3.06,130,130,7.80e-09,1.76e-08,5.00e-10,8.00e-10
FA54-5341-327A-250501@203,24,89,1.00,17,14,0,1.00e-08,3.70e-09,3.80e-09,3.08,130,130,7.60e-09,1.60e-08,3.00e-10,2.50e-09
FA54-5341-327A-250501@203,24,90,1.00,16,14,0,1.00e-08,3.00e-10,5.70e-09,3.05,130,130,7.70e-09,1.60e-08,7.00e-10,5.00e-10
FA54-5341-327A-250501@203,24,91,1.00,15,14,0,0,3.00e-10,3.10e-09,3.07,129,130,8.70e-09,1.57e-08,1.60e-09,1.70e-09
FA54-5341-327A-250501@203,24,92,1.00,14,14,0,0,2.60e-09,8.00e-10,3.11,130,130,7.20e-09,1.58e-08,1.50e-09,1.00e-09
FA54-5341-327A-250501@203,24,93,1.00,13,14,0,1.00e-08,1.00e-10,2.30e-09,3.22,129,130,5.60e-09,1.49e-08,3.30e-09,9.00e-10
FA54-5341-327A-250501@203,24,94,1.00,12,14,0,0,1.20e-09,1.30e-09,3.18,129,130,7.00e-09,1.36e-08,7.00e-10,0
FA54-5341-327A-250501@203,24,95,1.00,11,14,0,1.00e-08,1.40e-09,2.00e-09,3.18,130,130,6.80e-09,1.50e-08,3.00e-09,4.30e-09
FA54-5341-327A-250501@203,24,96,1.00,10,14,0,0,1.30e-09,1.40e-09,3.15,129,129,6.60e-09,1.62e-08,1.10e-09,6.00e-10
FA54-5341-327A-250501@203,24,97,1.00,9,14,0,1.00e-08,1.40e-09,5.00e-10,3.12,129,129,6.40e-09,1.57e-08,1.80e-09,3.00e-10
FA54-5341-327A-250501@203,24,98,1.00,8,14,0,0,3.60e-09,3.90e-09,3.25,129,129,6.90e-09,1.59e-08,5.00e-10,5.00e-10
FA54-5341-327A-250501@203,24,99,1.00,7,14,0,0,8.00e-10,6.00e-10,3.16,129,130,5.70e-09,1.53e-08,1.90e-09,8.00e-10
FA54-5341-327A-250501@203,24,100,1.00,6,14,0,0,1.60e-09,5.70e-09,3.12,129,130,7.90e-09,1.53e-08,4.30e-09,3.00e-10
FA54-5341-327A-250501@203,24,101,1.00,5,14,0,0,1.40e-09,1.80e-09,3.14,129,129,7.90e-09,1.61e-08,7.00e-10,1.50e-09
FA54-5341-327A-250501@203,24,102,1.00,6,15,0,0,8.00e-10,8.00e-10,3.15,129,130,6.80e-09,1.62e-08,1.70e-09,3.00e-09
FA54-5341-327A-250501@203,24,103,1.00,7,15,0,1.00e-08,4.00e-10,2.80e-09,3.15,129,130,6.90e-09,1.54e-08,3.10e-09,5.40e-09
FA54-5341-327A-250501@203,24,104,1.00,8,15,0,0,1.40e-09,1.90e-09,3.23,129,129,6.60e-09,1.62e-08,2.10e-09,4.00e-10
FA54-5341-327A-250501@203,24,105,1.00,9,15,0,0,1.30e-09,1.80e-09,3.15,129,129,6.10e-09,1.57e-08,2.10e-09,1.90e-09
FA54-5341-327A-250501@203,24,106,1.00,10,15,0,0,1.30e-09,5.70e-09,3.16,129,129,7.90e-09,1.46e-08,2.50e-09,7.00e-10
FA54-5341-327A-250501@203,24,107,1.00,11,15,0,0,3.00e-10,3.00e-10,3.17,129,129,6.40e-09,1.50e-08,3.10e-09,7.00e-10
FA54-5341-327A-250501@203,24,108,1.00,12,15,0,2.00e-08,8.00e-10,4.00e-09,3.20,129,130,8.30e-09,1.47e-08,3.00e-09,8.00e-10
FA54-5341-327A-250501@203,24,109,1.00,13,15,0,0,1.20e-09,2.80e-09,3.17,129,130,7.10e-09,1.56e-08,1.10e-09,2.00e-09
FA54-5341-327A-250501@203,24,110,1.00,14,15,0,0,7.00e-10,5.80e-09,3.11,129,130,7.20e-09,1.54e-08,4.00e-10,0
FA54-5341-327A-250501@203,24,111,1.00,15,15,0,1.00e-08,2.90e-09,5.30e-09,3.09,129,130,6.80e-09,1.52e-08,5.40e-09,2.50e-09
FA54-5341-327A-250501@203,24,112,1.00,16,15,0,0,1.00e-09,2.30e-09,3.06,130,130,7.10e-09,1.52e-08,1.50e-09,4.30e-09
FA54-5341-327A-250501@203,24,113,1.00,16,16,0.00,1.00e-08,1.70e-09,1.70e-09,3.06,130,130,7.70e-09,1.60e-08,1.20e-09,1.00e-09
FA54-5341-327A-250501@203,24,114,1.00,15,16,0,1.00e-08,5.00e-10,7.00e-10,3.08,130,130,7.20e-09,1.64e-08,6.00e-10,1.00e-09
FA54-5341-327A-250501@203,24,115,1.00,14,16,0,1.00e-08,3.20e-09,2.60e-09,3.09,130,130,6.20e-09,1.49e-08,1.40e-09,3.40e-09
FA54-5341-327A-250501@203,24,116,1.00,13,16,0,0,3.00e-10,1.70e-09,3.12,129,130,7.30e-09,1.58e-08,2.70e-09,5.40e-09
FA54-5341-327A-250501@203,24,117,1.00,12,16,0.00,1.00e-08,1.90e-09,1.00e-09,3.14,129,129,8.40e-09,1.47e-08,4.30e-09,1.00e-10
FA54-5341-327A-250501@203,24,118,1.00,11,16,0,0,1.50e-09,3.10e-09,3.13,129,129,6.80e-09,1.58e-08,2.10e-09,4.10e-09
FA54-5341-327A-250501@203,24,119,1.00,10,16,0.00,1.00e-08,1.20e-09,1.70e-09,3.16,129,129,7.50e-09,1.69e-08,9.00e-10,1.50e-09
FA54-5341-327A-250501@203,24,120,1.00,9,16,0,0,2.00e-10,1.40e-09,3.15,129,129,6.90e-09,1.56e-08,3.70e-09,2.30e-09
FA54-5341-327A-250501@203,24,121,1.00,8,16,0.00,0,3.00e-10,1.00e-10,3.19,129,129,7.80e-09,1.44e-08,1.60e-09,3.50e-09
FA54-5341-327A-250501@203,24,122,1.00,7,16,0,0,3.40e-09,1.30e-09,3.16,129,130,6.90e-09,1.56e-08,5.00e-10,1.00e-09
FA54-5341-327A-250501@203,24,123,1.00,6,16,0,2.00e-08,1.60e-09,0,3.17,129,129,6.90e-09,1.60e-08,4.20e-09,0
FA54-5341-327A-250501@203,24,124,1.00,7,17,0,0,2.10e-09,1.90e-09,3.11,129,130,7.80e-09,1.54e-08,2.00e-10,5.60e-09
FA54-5341-327A-250501@203,24,125,1.00,8,17,0,0,1.90e-09,2.80e-09,3.16,129,130,6.30e-09,1.51e-08,1.20e-09,2.80e-09
FA54-5341-327A-250501@203,24,126,1.00,9,17,0.00,0,0,4.00e-10,3.11,129,130,5.70e-09,1.46e-08,2.20e-09,2.10e-09
FA54-5341-327A-250501@203,24,127,1.00,10,17,0,1.00e-08,1.10e-09,3.40e-09,3.07,129,129,7.50e-09,1.52e-08,5.00e-09,4.00e-09
FA54-5341-327A-250501@203,24,128,1.00,11,17,0,1.00e-08,3.00e-10,4.90e-09,3.07,129,129,7.50e-09,1.53e-08,2.10e-09,1.70e-09
FA54-5341-327A-250501@203,24,129,1.00,12,17,0,1.00e-08,1.40e-09,1.30e-09,3.07,129,129,7.80e-09,1.45e-08,1.00e-09,5.00e-10
FA54-5341-327A-250501@203,24,130,1.00,13,17,0,0,2.00e-09,7.00e-10,3.11,129,130,7.00e-09,1.63e-08,5.00e-10,1.00e-10
FA54-5341-327A-250501@203,24,131,1.00,14,17,0,1.00e-08,3.20e-09,3.60e-09,3.03,130,130,6.90e-09,1.52e-08,3.90e-09,2.20e-09
FA54-5341-327A-250501@203,24,132,1.00,15,17,0,1.00e-08,2.10e-09,0,3.04,130,130,5.70e-09,1.45e-08,4.90e-09,3.90e-09
FA54-5341-327A-250501@203,24,133,1.00,14,18,0,0,2.50e-09,3.20e-09,3.01,130,130,7.70e-09,1.37e-08,2.30e-09,3.40e-09
FA54-5341-327A-250501@203,24,134,1.00,13,18,0,0,1.70e-09,1.70e-09,3.07,130,130,7.00e-09,1.49e-08,2.20e-09,4.40e-09
FA54-5341-327A-250501@203,24,135,1.00,12,18,0,0,1.90e-09,2.00e-10,3.06,130,130,6.50e-09,1.50e-08,2.00e-10,1.30e-09
FA54-5341-327A-250501@203,24,136,1.00,11,18,0,1.00e-08,7.00e-10,1.20e-09,3.05,130,130,7.20e-09,1.51e-08,2.90e-09,5.50e-09
FA54-5341-327A-250501@203,24,137,1.00,10,18,0,1.00e-08,1.20e-09,6.40e-09,3.04,129,130,7.50e-09,1.45e-08,3.60e-09,2.30e-09
FA54-5341-327A-250501@203,24,138,1.00,9,18,0,0,2.70e-09,1.90e-09,3.10,129,130,7.00e-09,1.43e-08,1.20e-09,7.40e-09
FA54-5341-327A-250501@203,24,139,1.00,8,18,0,0,1.00e-10,3.40e-09,3.18,129,129,7.50e-09,1.52e-08,1.50e-09,4.40e-09
FA54-5341-327A-250501@203,24,140,1.00,10,19,0,0,1.20e-09,5.20e-09,3.06,129,129,7.20e-09,1.56e-08,9.00e-10,1.00e-09
FA54-5341-327A-250501@203,24,141,1.00,11,19,0,0,1.60e-09,3.30e-09,3.03,130,130,8.50e-09,1.55e-08,1.00e-09,6.30e-09
